latitude,longitude,name,names,created_at,updated_at,distance,id
29.985308,-98.081856,Climbing Way,Climbing Way,Mon Jul 16 2018 12:49:53 GMT-0500 (CDT),Mon Jul 16 2018 12:49:53 GMT-0500 (CDT),0.13099891728073054,1647
29.952993,-97.83786,FM 150,FM 150,Mon Jul 16 2018 12:49:54 GMT-0500 (CDT),Mon Jul 16 2018 12:49:54 GMT-0500 (CDT),2.084580445822548,1648
29.952993,-97.83786,Drue Dr,Drue Dr,Mon Jul 16 2018 12:49:54 GMT-0500 (CDT),Mon Jul 16 2018 12:49:54 GMT-0500 (CDT),13.851284142070575,1649
30.074924,-98.159424,Mt Sharp Rd,"Mt Sharp Rd,CR-220",Mon Jul 16 2018 12:49:54 GMT-0500 (CDT),Mon Jul 16 2018 12:49:54 GMT-0500 (CDT),0.09026644335061097,1650
30.03414,-98.122124,Mt Sharp Rd,"Mt Sharp Rd,CR-220",Mon Jul 16 2018 12:49:55 GMT-0500 (CDT),Mon Jul 16 2018 12:49:55 GMT-0500 (CDT),0.6514842822777551,1651
30.03414,-98.122124,Jacobs Well Rd,"Jacobs Well Rd,CR-220",Mon Jul 16 2018 12:49:55 GMT-0500 (CDT),Mon Jul 16 2018 12:49:55 GMT-0500 (CDT),42.075193981637284,1652
30.226315,-98.164856,Twin Oaks Trl,Twin Oaks Trl,Mon Jul 16 2018 12:49:55 GMT-0500 (CDT),Mon Jul 16 2018 12:49:55 GMT-0500 (CDT),0.07520968816235468,1653
30.146551,-98.121033,E Mount Gainor Rd,"E Mount Gainor Rd,CR-194",Mon Jul 16 2018 12:49:56 GMT-0500 (CDT),Mon Jul 16 2018 12:49:56 GMT-0500 (CDT),0.23544311863937023,1654
30.088882,-98.045303,Covered Bridge Way,Covered Bridge Way,Mon Jul 16 2018 12:49:56 GMT-0500 (CDT),Mon Jul 16 2018 12:49:56 GMT-0500 (CDT),4.323172054205246,1655
30.016211,-98.248688,Elm Creek Rd,Elm Creek Rd,Mon Jul 16 2018 12:49:57 GMT-0500 (CDT),Mon Jul 16 2018 12:49:57 GMT-0500 (CDT),3.9795050926189277,1656
30.058887,-98.081787,Old Oaks Ranch Rd,"Old Oaks Ranch Rd,CR-221",Mon Jul 16 2018 12:49:57 GMT-0500 (CDT),Mon Jul 16 2018 12:49:57 GMT-0500 (CDT),2.8961329316837956,1657
30.060617,-98.044113,Stepping Stone Xing,Stepping Stone Xing,Mon Jul 16 2018 12:49:58 GMT-0500 (CDT),Mon Jul 16 2018 12:49:58 GMT-0500 (CDT),0.227105109949258,1658
29.990133,-98.199738,G W Haschke Ln,G W Haschke Ln,Mon Jul 16 2018 12:49:59 GMT-0500 (CDT),Mon Jul 16 2018 12:49:59 GMT-0500 (CDT),3.430265269585147,1659
30.034817,-98.055359,Comanche Waters,Comanche Waters,Mon Jul 16 2018 12:50:00 GMT-0500 (CDT),Mon Jul 16 2018 12:50:00 GMT-0500 (CDT),1.684368395265418,1660
30.016235,-98.047096,Rancho Grande Dr,Rancho Grande Dr,Mon Jul 16 2018 12:50:00 GMT-0500 (CDT),Mon Jul 16 2018 12:50:00 GMT-0500 (CDT),1.9038292909618388,1661
29.976194,-98.097107,CR-1492,CR-1492,Mon Jul 16 2018 12:50:01 GMT-0500 (CDT),Mon Jul 16 2018 12:50:01 GMT-0500 (CDT),0.35438880586924526,1662
30.083231,-98.008339,RM 150,RM 150,Mon Jul 16 2018 12:50:02 GMT-0500 (CDT),Mon Jul 16 2018 12:50:02 GMT-0500 (CDT),0.8751127183422155,1663
30.084974,-98.013268,RM 150,RM 150,Mon Jul 16 2018 12:50:02 GMT-0500 (CDT),Mon Jul 16 2018 12:50:02 GMT-0500 (CDT),1.138391718077684,1664
29.774179,-98.004822,York Creek Rd,York Creek Rd,Mon Jul 16 2018 12:50:03 GMT-0500 (CDT),Mon Jul 16 2018 12:50:03 GMT-0500 (CDT),6.271396909322139,1665
29.984184,-97.865913,Lehman Rd,Lehman Rd,Mon Jul 16 2018 12:50:03 GMT-0500 (CDT),Mon Jul 16 2018 12:50:03 GMT-0500 (CDT),7.435776862925378,1666
29.984274,-97.885918,Scott St,Scott St,Mon Jul 16 2018 12:50:04 GMT-0500 (CDT),Mon Jul 16 2018 12:50:04 GMT-0500 (CDT),3.5099801713769088,1667
30.002956,-97.86602,Frontage Rd,Frontage Rd,Mon Jul 16 2018 12:50:04 GMT-0500 (CDT),Mon Jul 16 2018 12:50:04 GMT-0500 (CDT),1.2269659628761773,1668
30.002956,-97.86602,I-35 N,I-35 N,Mon Jul 16 2018 12:50:04 GMT-0500 (CDT),Mon Jul 16 2018 12:50:04 GMT-0500 (CDT),32.23351920588606,1669
30.034313,-98.146629,Creekside Dr,Creekside Dr,Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),4.810007930656891,1670
30.034313,-98.146629,Valley Spring Rd,Valley Spring Rd,Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),7.929110344910147,1671
30.034313,-98.146629,Arrow Point Cir,Arrow Point Cir,Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),28.900385056143143,1672
29.911884,-97.898483,I-35 S,I-35 S,Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),8.094964714863318,1673
29.911884,-97.898483,I-35 N,I-35 N,Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),11.921192745477374,1674
29.911884,-97.898483,Frontage Rd,Frontage Rd,Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),Mon Jul 16 2018 12:50:05 GMT-0500 (CDT),49.41872863727239,1675
29.879633,-97.910706,SH-80,SH-80,Mon Jul 16 2018 12:50:06 GMT-0500 (CDT),Mon Jul 16 2018 12:50:06 GMT-0500 (CDT),2.4642056339280587,1676
29.882484,-97.895767,SH-21,SH-21,Mon Jul 16 2018 12:50:06 GMT-0500 (CDT),Mon Jul 16 2018 12:50:06 GMT-0500 (CDT),0.573827097181198,1677
29.882484,-97.895767,,,Mon Jul 16 2018 12:50:06 GMT-0500 (CDT),Mon Jul 16 2018 12:50:06 GMT-0500 (CDT),1.1048556839071364,1678
29.882484,-97.895767,Old Bastrop Rd,Old Bastrop Rd,Mon Jul 16 2018 12:50:06 GMT-0500 (CDT),Mon Jul 16 2018 12:50:06 GMT-0500 (CDT),21.223320546262745,1679
29.874996,-97.931763,I-35 S,I-35 S,Mon Jul 16 2018 12:50:07 GMT-0500 (CDT),Mon Jul 16 2018 12:50:07 GMT-0500 (CDT),0.9794400739504017,1680
29.874996,-97.931763,Frontage Rd,Frontage Rd,Mon Jul 16 2018 12:50:07 GMT-0500 (CDT),Mon Jul 16 2018 12:50:07 GMT-0500 (CDT),17.676944685360393,1681
29.874996,-97.931763,I-35 N,I-35 N,Mon Jul 16 2018 12:50:07 GMT-0500 (CDT),Mon Jul 16 2018 12:50:07 GMT-0500 (CDT),18.284269304892707,1682
29.993595,-98.088638,RM 12,RM 12,Mon Jul 16 2018 12:50:08 GMT-0500 (CDT),Mon Jul 16 2018 12:50:08 GMT-0500 (CDT),0.5852439590005919,1683
30.153233,-98.021858,Darden Hill Rd,"Darden Hill Rd,CR-162",Mon Jul 16 2018 12:50:08 GMT-0500 (CDT),Mon Jul 16 2018 12:50:08 GMT-0500 (CDT),1.802336591376231,1684
30.09465,-97.838821,Garison Rd,Garison Rd,Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),2.449278347421717,1685
30.09465,-97.838821,,,Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),30.341802257746632,1686
29.865286,-97.938522,Staples Rd,"Staples Rd,FM 621",Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),2.7200639102995137,1687
29.865286,-97.938522,Tampico St,Tampico St,Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),25.116541879393754,1688
29.865286,-97.938522,SH-123,"SH-123,Guadalupe St",Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),25.14357805644563,1689
29.865286,-97.938522,Hays St,Hays St,Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),Mon Jul 16 2018 12:50:09 GMT-0500 (CDT),25.861863764189785,1690
29.84473,-97.918701,FM 621,"FM 621,Staples Rd",Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),1.1089189748634067,1691
29.84473,-97.918701,Picasso Dr,Picasso Dr,Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),5.538951446692848,1692
29.845764,-97.940414,,,Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),8.248304344655706,1693
29.845764,-97.940414,Redwood Rd,"Redwood Rd,CR-232",Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),9.268428918386935,1694
29.845764,-97.940414,Frontage Rd,Frontage Rd,Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),19.14919732707621,1695
29.845764,-97.940414,Turnaround,Turnaround,Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),27.50454007399391,1696
29.845764,-97.940414,Wonder World Dr,"Wonder World Dr,RM 12",Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),32.37951068311652,1697
29.845764,-97.940414,SH-123,"SH-123,Guadalupe St",Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),Mon Jul 16 2018 12:50:10 GMT-0500 (CDT),35.34780404938839,1698
29.837578,-97.93206,Redwood Rd,"Redwood Rd,CR-232",Mon Jul 16 2018 12:50:11 GMT-0500 (CDT),Mon Jul 16 2018 12:50:11 GMT-0500 (CDT),0.5101650382785913,1699
29.837578,-97.93206,Cottonwood Pkwy,Cottonwood Pkwy,Mon Jul 16 2018 12:50:11 GMT-0500 (CDT),Mon Jul 16 2018 12:50:11 GMT-0500 (CDT),2.946089414057092,1700
29.813601,-97.968132,Centerpoint Rd,Centerpoint Rd,Mon Jul 16 2018 12:50:11 GMT-0500 (CDT),Mon Jul 16 2018 12:50:11 GMT-0500 (CDT),0.8295029062317324,1701
30.006845,-98.052094,Woodcreek Ranch Rd,Woodcreek Ranch Rd,Mon Jul 16 2018 12:50:12 GMT-0500 (CDT),Mon Jul 16 2018 12:50:12 GMT-0500 (CDT),2.53058220075252,1702
30.006845,-98.052094,Lone Man Creek Dr,"Lone Man Creek Dr,Woodcreek Ranch Rd",Mon Jul 16 2018 12:50:12 GMT-0500 (CDT),Mon Jul 16 2018 12:50:12 GMT-0500 (CDT),25.937364237654883,1703
30.020653,-98.330643,FM 32,"FM 32,RM 32",Mon Jul 16 2018 12:50:13 GMT-0500 (CDT),Mon Jul 16 2018 12:50:13 GMT-0500 (CDT),11.860740042745963,1704
29.985838,-98.107933,Wayside Dr,Wayside Dr,Mon Jul 16 2018 12:50:13 GMT-0500 (CDT),Mon Jul 16 2018 12:50:13 GMT-0500 (CDT),0.19860505127284275,1705
29.985838,-98.107933,River Rd,River Rd,Mon Jul 16 2018 12:50:13 GMT-0500 (CDT),Mon Jul 16 2018 12:50:13 GMT-0500 (CDT),3.629288247522618,1706
29.809183,-98.006706,Frontage Rd,Frontage Rd,Mon Jul 16 2018 12:50:14 GMT-0500 (CDT),Mon Jul 16 2018 12:50:14 GMT-0500 (CDT),2.568844168816717,1707
29.809183,-98.006706,,,Mon Jul 16 2018 12:50:14 GMT-0500 (CDT),Mon Jul 16 2018 12:50:14 GMT-0500 (CDT),2.642037390957549,1708
29.809183,-98.006706,I-35 S,I-35 S,Mon Jul 16 2018 12:50:14 GMT-0500 (CDT),Mon Jul 16 2018 12:50:14 GMT-0500 (CDT),34.45498233633247,1709
29.809183,-98.006706,I-35 N,I-35 N,Mon Jul 16 2018 12:50:14 GMT-0500 (CDT),Mon Jul 16 2018 12:50:14 GMT-0500 (CDT),47.27337259727624,1710
29.991608,-98.103745,River Rd,River Rd,Mon Jul 16 2018 12:50:14 GMT-0500 (CDT),Mon Jul 16 2018 12:50:14 GMT-0500 (CDT),2.9580190545420315,1711
30.185272,-98.086433,RM 12,RM 12,Mon Jul 16 2018 12:50:15 GMT-0500 (CDT),Mon Jul 16 2018 12:50:15 GMT-0500 (CDT),2.2627973269177617,1712
30.185272,-98.086433,Sports Park Rd,Sports Park Rd,Mon Jul 16 2018 12:50:15 GMT-0500 (CDT),Mon Jul 16 2018 12:50:15 GMT-0500 (CDT),11.490578337194112,1713
30.185272,-98.086433,Needham Rd,Needham Rd,Mon Jul 16 2018 12:50:15 GMT-0500 (CDT),Mon Jul 16 2018 12:50:15 GMT-0500 (CDT),23.313201951576485,1714
30.102058,-98.095993,Storm Ranch Rd,Storm Ranch Rd,Mon Jul 16 2018 12:50:15 GMT-0500 (CDT),Mon Jul 16 2018 12:50:15 GMT-0500 (CDT),0.8668473396458215,1715
30.102058,-98.095993,RM 12,RM 12,Mon Jul 16 2018 12:50:15 GMT-0500 (CDT),Mon Jul 16 2018 12:50:15 GMT-0500 (CDT),0.9350595904467929,1716
30.206472,-98.143745,US-290,US-290,Mon Jul 16 2018 12:50:16 GMT-0500 (CDT),Mon Jul 16 2018 12:50:16 GMT-0500 (CDT),8.002235664469612,1717
30.206472,-98.143745,McGregor Ln,"McGregor Ln,CR-187",Mon Jul 16 2018 12:50:16 GMT-0500 (CDT),Mon Jul 16 2018 12:50:16 GMT-0500 (CDT),8.067256347723598,1718
30.013184,-98.104034,RM 12,RM 12,Mon Jul 16 2018 12:50:17 GMT-0500 (CDT),Mon Jul 16 2018 12:50:17 GMT-0500 (CDT),13.167135317512981,1719
30.013184,-98.104034,Scudder Ln,"Scudder Ln,CR-316",Mon Jul 16 2018 12:50:17 GMT-0500 (CDT),Mon Jul 16 2018 12:50:17 GMT-0500 (CDT),14.323569778314452,1720
30.013184,-98.104034,Hillsedge Rd,"Hillsedge Rd,CR-324",Mon Jul 16 2018 12:50:17 GMT-0500 (CDT),Mon Jul 16 2018 12:50:17 GMT-0500 (CDT),32.02061207376244,1721
29.996849,-98.097603,RM 12,RM 12,Mon Jul 16 2018 12:50:17 GMT-0500 (CDT),Mon Jul 16 2018 12:50:17 GMT-0500 (CDT),0.1148618847072184,1722
29.999376,-97.834625,Philomena Dr,"Philomena Dr,CR-157",Mon Jul 16 2018 12:50:18 GMT-0500 (CDT),Mon Jul 16 2018 12:50:18 GMT-0500 (CDT),0.11194435158157927,1723
29.999376,-97.834625,Cotton Gin Rd,Cotton Gin Rd,Mon Jul 16 2018 12:50:18 GMT-0500 (CDT),Mon Jul 16 2018 12:50:18 GMT-0500 (CDT),3.6686993931000704,1724
29.999376,-97.834625,Goforth Rd,Goforth Rd,Mon Jul 16 2018 12:50:18 GMT-0500 (CDT),Mon Jul 16 2018 12:50:18 GMT-0500 (CDT),3.724752195436125,1725
29.999655,-98.093407,Mill Race Ln,Mill Race Ln,Mon Jul 16 2018 12:50:18 GMT-0500 (CDT),Mon Jul 16 2018 12:50:18 GMT-0500 (CDT),4.138955481394273,1726
29.915997,-97.849213,SH-21,SH-21,Mon Jul 16 2018 12:50:19 GMT-0500 (CDT),Mon Jul 16 2018 12:50:19 GMT-0500 (CDT),0.19565955637144922,1727
29.915997,-97.849213,Yarrington Rd,Yarrington Rd,Mon Jul 16 2018 12:50:19 GMT-0500 (CDT),Mon Jul 16 2018 12:50:19 GMT-0500 (CDT),2.603640472330012,1728
30.02721,-97.851273,Frontage Rd,Frontage Rd,Mon Jul 16 2018 12:50:19 GMT-0500 (CDT),Mon Jul 16 2018 12:50:19 GMT-0500 (CDT),4.902855798347737,1729
30.02721,-97.851273,Kohlers Xing,Kohlers Xing,Mon Jul 16 2018 12:50:19 GMT-0500 (CDT),Mon Jul 16 2018 12:50:19 GMT-0500 (CDT),14.397273407883002,1730
30.02721,-97.851273,I-35 S,I-35 S,Mon Jul 16 2018 12:50:19 GMT-0500 (CDT),Mon Jul 16 2018 12:50:19 GMT-0500 (CDT),49.43549959206341,1731
30.099247,-97.875053,FM 1626,FM 1626,Mon Jul 16 2018 12:50:20 GMT-0500 (CDT),Mon Jul 16 2018 12:50:20 GMT-0500 (CDT),21.404813260394093,1732
29.830742,-97.942131,FM-110,FM-110,Mon Jul 16 2018 12:50:20 GMT-0500 (CDT),Mon Jul 16 2018 12:50:20 GMT-0500 (CDT),1.167750303321386,1733
29.830742,-97.942131,SH-123,"SH-123,Guadalupe St",Mon Jul 16 2018 12:50:20 GMT-0500 (CDT),Mon Jul 16 2018 12:50:20 GMT-0500 (CDT),1.6245429461950565,1734
29.830742,-97.942131,Turnaround,Turnaround,Mon Jul 16 2018 12:50:20 GMT-0500 (CDT),Mon Jul 16 2018 12:50:20 GMT-0500 (CDT),34.33073869572062,1735
30.057116,-97.989655,Moss Rose Ln,Moss Rose Ln,Mon Jul 16 2018 12:50:21 GMT-0500 (CDT),Mon Jul 16 2018 12:50:21 GMT-0500 (CDT),0.445515630339078,1736
30.057116,-97.989655,RM 150,"RM 150,FM 3237",Mon Jul 16 2018 12:50:21 GMT-0500 (CDT),Mon Jul 16 2018 12:50:21 GMT-0500 (CDT),1.4521587587837015,1737
30.080069,-97.874641,FM 1626,FM 1626,Mon Jul 16 2018 12:50:21 GMT-0500 (CDT),Mon Jul 16 2018 12:50:21 GMT-0500 (CDT),4.095787246247367,1738
30.080069,-97.874641,Cole Springs Rd,"Cole Springs Rd,CR-148",Mon Jul 16 2018 12:50:21 GMT-0500 (CDT),Mon Jul 16 2018 12:50:21 GMT-0500 (CDT),6.741907442006038,1739
30.099506,-97.858871,Garlic Creek Dr,Garlic Creek Dr,Mon Jul 16 2018 12:50:22 GMT-0500 (CDT),Mon Jul 16 2018 12:50:22 GMT-0500 (CDT),4.699484093916491,1740
30.099506,-97.858871,Talley Loop,Talley Loop,Mon Jul 16 2018 12:50:22 GMT-0500 (CDT),Mon Jul 16 2018 12:50:22 GMT-0500 (CDT),11.340487232422731,1741
30.074072,-97.853378,FM 2770,"FM 2770,Jack C Hays Trl",Mon Jul 16 2018 12:50:23 GMT-0500 (CDT),Mon Jul 16 2018 12:50:23 GMT-0500 (CDT),8.868793870864906,1742
29.825994,-98.003174,Whitetail Dr,Whitetail Dr,Mon Jul 16 2018 12:50:23 GMT-0500 (CDT),Mon Jul 16 2018 12:50:23 GMT-0500 (CDT),0.5404773036330371,1743
29.825994,-98.003174,FM 2439,FM 2439,Mon Jul 16 2018 12:50:23 GMT-0500 (CDT),Mon Jul 16 2018 12:50:23 GMT-0500 (CDT),10.772806081948175,1744
30.035791,-97.844795,Frontage Rd,Frontage Rd,Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),8.077626522826263,1745
30.035791,-97.844795,,,Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),12.70593485633722,1746
30.035791,-97.844795,Turnaround,Turnaround,Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),15.798816377632129,1747
30.035791,-97.844795,Windy Hill Rd,"Windy Hill Rd,CR-131",Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),16.74179182606128,1748
30.035791,-97.844795,I-35 N,I-35 N,Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),45.136833362416795,1749
30.024014,-97.889923,FM 2770,"FM 2770,Jack C Hays Trl",Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),1.138307534014971,1750
30.024014,-97.889923,Crystal Meadow Dr,Crystal Meadow Dr,Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),Mon Jul 16 2018 12:50:24 GMT-0500 (CDT),42.499160466600074,1751
29.961163,-97.845245,Waterleaf Blvd,Waterleaf Blvd,Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),14.969704099265009,1752
29.961163,-97.845245,FM 150,FM 150,Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),35.68804100898215,1753
29.961163,-97.845245,Woodlands Drive,Woodlands Drive,Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),37.20733746124211,1754
29.961163,-97.845245,Sunny Side Dr,Sunny Side Dr,Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),44.082876204588786,1755
29.922729,-97.835999,SH-21,SH-21,Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),4.719218018996831,1756
29.922729,-97.835999,FM 1966,FM 1966,Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),Mon Jul 16 2018 12:50:25 GMT-0500 (CDT),8.554732710281273,1757
29.862103,-97.959061,Wonder World Dr,"Wonder World Dr,RM 12",Mon Jul 16 2018 12:50:26 GMT-0500 (CDT),Mon Jul 16 2018 12:50:26 GMT-0500 (CDT),1.2779885326441311,1758
29.862103,-97.959061,Access Rd,Access Rd,Mon Jul 16 2018 12:50:26 GMT-0500 (CDT),Mon Jul 16 2018 12:50:26 GMT-0500 (CDT),1.7833408280682754,1759
29.862103,-97.959061,South Stagecoach Trl,South Stagecoach Trl,Mon Jul 16 2018 12:50:26 GMT-0500 (CDT),Mon Jul 16 2018 12:50:26 GMT-0500 (CDT),3.046765250658172,1760
29.862103,-97.959061,Stagecoach Trl,Stagecoach Trl,Mon Jul 16 2018 12:50:26 GMT-0500 (CDT),Mon Jul 16 2018 12:50:26 GMT-0500 (CDT),3.4296514411036148,1761
29.963634,-97.778,High Rd,High Rd,Mon Jul 16 2018 12:50:27 GMT-0500 (CDT),Mon Jul 16 2018 12:50:27 GMT-0500 (CDT),3.0371948992751925,1762
29.963634,-97.778,SH-21,SH-21,Mon Jul 16 2018 12:50:27 GMT-0500 (CDT),Mon Jul 16 2018 12:50:27 GMT-0500 (CDT),6.982714891685862,1763
29.95763,-97.786476,Cotton Gin Rd,Cotton Gin Rd,Mon Jul 16 2018 12:50:27 GMT-0500 (CDT),Mon Jul 16 2018 12:50:27 GMT-0500 (CDT),0.9367629743301518,1764
29.95763,-97.786476,SH-21,SH-21,Mon Jul 16 2018 12:50:27 GMT-0500 (CDT),Mon Jul 16 2018 12:50:27 GMT-0500 (CDT),1.5252735840057434,1765
29.888977,-97.934532,W Sessom Dr,W Sessom Dr,Mon Jul 16 2018 12:50:28 GMT-0500 (CDT),Mon Jul 16 2018 12:50:28 GMT-0500 (CDT),0.9511794795743727,1766
29.888977,-97.934532,Aquarena Springs Dr,"Aquarena Springs Dr,Loop 82",Mon Jul 16 2018 12:50:28 GMT-0500 (CDT),Mon Jul 16 2018 12:50:28 GMT-0500 (CDT),0.9568368134891195,1767
29.888977,-97.934532,University Dr,"University Dr,Loop 82",Mon Jul 16 2018 12:50:28 GMT-0500 (CDT),Mon Jul 16 2018 12:50:28 GMT-0500 (CDT),1.2293836962168236,1768
29.885239,-97.949593,Moore St,Moore St,Mon Jul 16 2018 12:50:28 GMT-0500 (CDT),Mon Jul 16 2018 12:50:28 GMT-0500 (CDT),2.0113275661271923,1769
29.885239,-97.949593,Oscar Smith Ave,"Oscar Smith Ave,SH-80",Mon Jul 16 2018 12:50:28 GMT-0500 (CDT),Mon Jul 16 2018 12:50:28 GMT-0500 (CDT),8.79492721280444,1770
29.869963,-97.927925,Cape St,Cape St,Mon Jul 16 2018 12:50:29 GMT-0500 (CDT),Mon Jul 16 2018 12:50:29 GMT-0500 (CDT),3.011121466833918,1771
29.869963,-97.927925,River Rd,River Rd,Mon Jul 16 2018 12:50:29 GMT-0500 (CDT),Mon Jul 16 2018 12:50:29 GMT-0500 (CDT),11.274303204768678,1772
29.869963,-97.927925,Sturgeon St,Sturgeon St,Mon Jul 16 2018 12:50:29 GMT-0500 (CDT),Mon Jul 16 2018 12:50:29 GMT-0500 (CDT),11.274303204768678,1773
30.139467,-98.002426,FM 1826,"FM 1826,RM 1826",Mon Jul 16 2018 12:50:29 GMT-0500 (CDT),Mon Jul 16 2018 12:50:29 GMT-0500 (CDT),0.6596165005452087,1774
30.139467,-98.002426,Towering Cedar Dr,Towering Cedar Dr,Mon Jul 16 2018 12:50:29 GMT-0500 (CDT),Mon Jul 16 2018 12:50:29 GMT-0500 (CDT),4.9844935123889496,1775
29.875898,-97.943306,Gravel St,Gravel St,Mon Jul 16 2018 12:50:30 GMT-0500 (CDT),Mon Jul 16 2018 12:50:30 GMT-0500 (CDT),0.4330309587940559,1776
29.875898,-97.943306,Jackman St,Jackman St,Mon Jul 16 2018 12:50:30 GMT-0500 (CDT),Mon Jul 16 2018 12:50:30 GMT-0500 (CDT),0.5228496687231048,1777
29.879135,-97.939552,S L B J Dr,"S L B J Dr,Loop 82",Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),8.750346236929264,1778
29.879135,-97.939552,,,Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),23.3957209416361,1779
29.879135,-97.939552,Comal St,Comal St,Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),37.02477626084041,1780
29.879135,-97.939552,Nicola Aly,Nicola Aly,Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),38.79417363067883,1781
29.899097,-97.918823,Uhland Rd,Uhland Rd,Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),1.0386302024147362,1782
29.899097,-97.918823,Post Rd,Post Rd,Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),8.586810796722178,1783
29.899097,-97.918823,,,Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),Mon Jul 16 2018 12:50:31 GMT-0500 (CDT),28.620849196388054,1784
29.833261,-97.979225,I-35 N,I-35 N,Mon Jul 16 2018 12:50:32 GMT-0500 (CDT),Mon Jul 16 2018 12:50:32 GMT-0500 (CDT),8.290563896843727,1785
29.833261,-97.979225,Frontage Rd,Frontage Rd,Mon Jul 16 2018 12:50:32 GMT-0500 (CDT),Mon Jul 16 2018 12:50:32 GMT-0500 (CDT),20.761621567581695,1786
29.833261,-97.979225,I-35 S,I-35 S,Mon Jul 16 2018 12:50:32 GMT-0500 (CDT),Mon Jul 16 2018 12:50:32 GMT-0500 (CDT),27.058482710476856,1787
